word,clicks,impressions,cost,convertedClicks
estes,2,4,1.63,0,
385,1,1,0.61,0,
schuler,3,3,1.22,0,
ss33,2,1,0.8,0,
galt's,1,3,0.25,0,
people's,9,24,5.75,0,
kissinger,3,5,1.04,1,
finschafen,1,1,0.63,0,
wygal,2,7,0.6699999999999999,0,
markowski,1,1,0.92,0,
57th,6,6,3.53,1,
alaska,15,28,10.200000000000001,0,
enterprise,3,5,0.99,0,
372,1,2,0.71,0,
strip,1,4,0.35,0,
thierry,2,2,1.38,1,
379,1,3,0.43,0,
whatley,2,2,2.13,0,
identifing,1,1,1.11,0,
prevost,2,4,1.8900000000000001,0,
yeager,4,5,2.07,0,
375,2,2,0.84,0,
cotugno,1,1,0.67,0,
cjvil,1,2,0.67,0,
377,2,6,0.8400000000000001,0,
1st,169,411,94.15999999999993,3,
caliber,1,1,0.26,0,
chadwick,2,3,0.78,1,
trivia,6,21,4.07,0,
purvis,3,3,1.58,0,
paine,5,10,2.4799999999999995,0,
hurst,3,4,1.97,0,
russell,64,103,38.18000000000001,0,
picchiottino,1,1,0.89,0,
slicer,1,2,0.26,0,
hinkle,1,1,0.66,0,
am�rica,1,1,0.85,0,
361,2,2,1.23,0,
winthrop,1,1,1.63,0,
brague,1,1,0.65,0,
362,2,5,0.79,0,
drakes,1,4,0.36,0,
demaline,1,1,0.7,0,
360,2,21,1.5,0,
366,1,3,0.55,0,
complement,1,1,0.89,0,
364,1,3,0.23,0,
363,2,2,2.0,0,
369,1,1,0.32,0,
368,1,1,0.62,0,
degraw,1,1,0.66,0,
batich,1,3,0.89,0,
367,2,2,0.65,0,
harlen,1,1,1.04,0,
spillman,2,2,0.99,0,
moreland,3,30,2.93,0,
solgiers,1,1,1.19,0,
archabald,1,1,0.61,0,
savatore,1,4,0.85,0,
reacordes,1,1,1.46,0,
mccary,2,2,0.31,0,
harley,13,15,7.529999999999999,0,
university,1,2,0.43,0,
newberry,1,1,0.21,0,
fautch,1,2,1.36,0,
gbtibank,1,1,0.82,0,
lloren,1,1,0.77,0,
coporal,1,1,0.72,0,
350,1,2,0.37,0,
351,2,3,1.62,0,
begin,20,70,10.98,0,
dobbin,2,3,0.46,0,
352,1,1,0.18,1,
355,1,3,0.63,0,
357,4,3,2.1100000000000003,0,
civilwarhome,2,2,0.8400000000000001,0,
organ,1,1,0.39,0,
mattaponi,1,1,0.42,0,
358,2,2,0.63,0,
elizondo,2,3,1.96,0,
waterbury,5,10,3.29,0,
combatant,1,2,0.65,0,
rifle,23,93,15.100000000000003,0,
leroux,1,1,0.48,0,
panthers,4,6,2.67,0,
storage,1,1,0.34,0,
hylton,3,4,1.38,0,
auction,3,7,1.99,0,
hubbardton,1,2,0.52,0,
aply,1,1,0.6,0,
ww22,1,2,0.23,0,
spenelli,1,1,1.03,0,
jeff,2,3,0.96,0,
radios,4,23,3.19,0,
endicott,1,1,0.84,0,
ghost,7,33,3.88,0,
halperin,1,1,0.26,0,
crowell,7,8,3.6799999999999997,0,
deed,1,1,0.29,0,
ussbruel,1,2,0.76,0,
garand,3,20,1.9,0,
jeep,9,37,5.990000000000001,0,
deem,1,1,0.88,0,
platt,5,7,2.35,0,
iggingen,1,1,1.06,0,
virgin,5,8,2.9300000000000006,0,
neocons,1,1,0.7,0,
virgil,20,34,9.750000000000004,0,
ukip,1,1,0.71,0,
sergent,2,2,1.04,0,
deep,6,5,3.92,0,
deer,1,1,0.91,0,
202,2,3,1.22,0,
sharkey,1,2,0.23,0,
203,3,5,1.76,0,
204,1,1,0.35,0,
constabulary,1,1,0.94,0,
ww12,2,4,1.1199999999999999,0,
20.,1,1,0.52,0,
quarte,1,1,0.41,0,
ww11,628,1039,397.88000000000017,5,
200,1,1,0.3,0,
plate,4,15,2.38,0,
bosky,1,1,0.84,0,
papers,55,190,55.48000000000001,1,
miles,15,18,7.930000000000001,0,
parente,1,1,0.32,0,
207,1,1,0.3,0,
ny8thheavyartillerycivilwarbattles,1,1,0.43,0,
travison,2,2,1.48,0,
beterans,1,1,0.85,0,
dede,1,1,0.45,0,
cooksey,1,1,0.33,0,
michigan&id,1,1,1.0,0,
mliery,1,1,1.02,0,
faddes,1,2,0.3,0,
completly,1,1,0.69,0,
hammock,2,2,0.72,0,
wiiam,1,1,0.43,0,
ww2+,1,1,0.79,0,
vantine,1,3,0.85,0,
eklund,1,2,0.71,0,
idar,1,1,0.78,0,
mississauga,1,1,0.15,0,
211,1,4,0.22,0,
dellasandro,1,1,0.42,0,
idea,2,5,2.21,0,
210,1,1,1.03,0,
burkhart,1,3,0.44,0,
jewell,4,5,2.09,0,
gotcher,1,1,1.3,1,
superior,2,2,1.02,0,
215,2,2,1.48,0,
216,4,4,2.84,0,
bolair,1,4,0.75,0,
213,4,6,1.5699999999999998,0,
freestone,1,1,0.39,0,
214,11,54,12.89,0,
sqdn,2,2,0.84,0,
paar,1,1,0.86,0,
217,3,2,2.45,0,
strum,2,2,1.34,0,
burwick,1,1,1.08,0,
milas,1,1,0.56,0,
idaho,6,11,3.83,0,
civill,1,2,0.58,0,
fencing,1,1,0.62,0,
middleton,3,3,2.39,0,
revolutionsry,1,2,0.37,0,
scioto,1,1,0.33,0,
navydata,1,1,0.66,0,
civile,2,2,1.29,0,
koyel,1,2,0.45,0,
intruder,1,1,0.4,0,
deck,1,1,0.72,0,
ydt,1,1,1.02,0,
1920s,1,1,0.76,0,
lomas,1,4,1.44,0,
crabtree,1,1,1.0,0,
72engerneers,1,1,0.68,0,
221,1,3,0.36,0,
colts,1,1,0.54,0,
222,4,6,3.58,0,
223,2,2,1.03,0,
wascher,1,1,1.04,0,
debt,1,4,0.35,0,
needs,2,2,0.63,0,
deatherage,1,1,0.52,0,
milatary,25,37,34.07,1,
228,1,1,0.25,0,
229,1,1,1.21,0,
colth,1,5,0.65,0,
exceptional,1,1,0.74,0,
pizzuti,1,1,0.36,0,
zimmerman,7,8,4.66,0,
foggisa,2,1,0.88,0,
barley,1,1,0.43,0,
stanton,5,6,2.8899999999999997,0,
eben,1,1,0.12,0,
prather,4,5,4.01,0,
detachment,9,11,6.32,0,
yen,2,9,1.12,0,
ebel,1,2,0.75,0,
lundgren,1,1,0.45,0,
0ne,1,1,0.44,0,
divsion,4,3,2.88,0,
angeles,7,14,4.68,0,
yet,3,2,2.0,0,
gerhardt,3,3,2.12,0,
elegible,1,1,0.51,0,
laforge,1,1,0.04,0,
versus,1,1,0.41,0,
dear,1,1,1.04,0,
girardeau,1,1,0.39,0,
deat,2,2,2.69,0,
osborn,1,1,0.02,0,
asian,4,6,2.54,0,
describes,2,7,0.65,0,
graydon,1,1,0.46,0,
deal,1,2,0.23,0,
ww11cleanup,1,1,0.61,0,
dean,43,56,26.880000000000006,1,
capture,2,4,0.8400000000000001,0,
rubincam,1,1,0.38,0,
kumins,2,1,3.36,0,
dead,179,690,99.26999999999997,2,
highlanders,10,12,7.08,0,
milam,4,4,3.1,1,
priest,5,17,2.84,0,
magee,2,2,1.22,0,
abeyta,1,1,0.68,0,
allen's,1,1,0.62,0,
rector,1,1,0.27,0,
augsburger,1,1,0.94,0,
pearce,4,8,5.1899999999999995,0,
ww4q,1,1,0.85,0,
milatayy,1,1,1.8,0,
knoche,1,1,1.01,0,
ardean,1,1,0.45,0,
telemeco,2,2,2.05,0,
conferedate,1,2,0.24,0,
reeves,6,7,3.2800000000000002,0,
anctil,1,1,1.05,0,
skopek,1,2,0.73,0,
overland,1,2,0.17,0,
brusly,1,1,0.62,0,
andreas,1,2,0.81,0,
greason,1,1,0.3,0,
rowley,2,2,1.25,0,
schwandorf,1,1,1.15,0,
lenec,1,1,0.96,0,
nettle,1,1,1.0,0,
lafayette,9,10,5.949999999999999,0,
pvc319,1,1,0.87,0,
devane,1,1,0.43,0,
engelbert,1,1,0.81,0,
abonitalla,1,0,0.62,0,
mager,1,2,0.84,0,
allman,1,1,0.34,0,
zigler,1,2,0.88,0,
28th,41,78,27.230000000000004,1,
farris,2,6,1.81,0,
passo,1,1,0.94,0,
magana,3,3,2.14,0,
treaty,2,2,0.93,0,
clearence,1,1,0.77,0,
paintings,1,1,0.86,0,
genaro,1,2,1.11,0,
restaurants,1,1,0.3,0,
folliard,1,1,0.76,0,
sample,4,25,2.52,0,
pryor,4,7,2.33,0,
amenities,1,1,0.1,0,
vaccaro,1,12,0.61,0,
polson,2,3,1.74,0,
moats,1,1,0.8,0,
marchetti,2,4,0.9299999999999999,0,
blueprints,1,1,0.67,0,
kalinsky,2,4,1.65,0,
memory,3,4,1.75,0,
maresco,1,1,0.44,0,
urban,2,3,0.8,0,
color,12,83,8.79,0,
cooperative,1,1,0.61,0,
yan,1,1,0.78,0,
enuresis,2,7,1.31,0,
emporia,1,2,0.13,0,
forges,1,1,0.5,0,
plaza,1,1,0.67,0,
breaux,1,1,0.74,0,
civiil,3,5,0.97,0,
irvin,5,9,3.49,0,
edwin,35,52,25.68,0,
deml,1,1,0.29,0,
kuhnert,1,2,0.61,0,
trang,4,3,2.03,0,
levendusky,1,1,1.01,0,
prestley,1,2,0.65,0,
farrow,1,1,0.44,0,
wertz,1,1,0.47,0,
norrine,1,1,0.85,0,
rangers,25,49,15.209999999999999,0,
mills,11,13,6.34,0,
mcknight,2,2,1.72,0,
328th,5,4,2.9299999999999997,0,
ww2chemicaldivision,1,2,0.53,0,
4823,1,1,0.59,0,
feast,1,1,1.55,0,
prosper,1,1,0.7,0,
heilcopters,1,1,0.34,0,
denk,1,1,1.41,0,
commercial,2,1,1.76,0,
edsall,1,2,0.81,0,
kupka,1,1,0.2,0,
dell,4,4,1.8800000000000001,0,
windsor,5,8,4.23,0,
delp,1,1,0.04,0,
bosch,1,1,0.32,0,
67th,3,3,1.81,0,
incivil,1,1,0.15,0,
prentiss,2,3,0.6200000000000001,0,
fritzs,1,2,0.47,0,
brotzman,1,1,0.62,0,
53460,1,1,0.16,0,
questions,1,1,0.24,0,
wordwar,1,1,0.25,0,
pursuit,1,1,0.64,0,
anderson's,1,1,0.38,0,
retur,2,1,1.8,0,
1512,2,2,1.0,0,
trans,1,1,0.12,0,
ebpp,4,12,1.66,0,
trank,1,1,0.5,0,
werth,1,1,0.5,0,
commendations,2,2,1.05,0,
meloy,1,7,0.25,0,
starnowsky,1,2,0.75,0,
shipyards,3,4,2.56,0,
plant,3,3,1.87,0,
plans,2,5,0.95,0,
settling,1,2,0.64,0,
78th,15,33,9.39,0,
nobel,1,1,0.1,0,
strain,1,1,0.69,0,
angello,1,2,0.33,0,
engraved,3,2,1.34,0,
darrel,1,1,0.34,0,
centybear,1,1,1.11,0,
plank,2,2,1.25,0,
darren,1,1,0.95,0,
hammons,1,1,0.95,0,
compenstion,1,1,0.79,0,
plano,1,1,0.94,0,
cassell,1,1,0.98,0,
jewett,1,1,0.43,0,
researching,4,4,4.69,0,
216th,1,2,0.07,0,
albuquerque,2,8,0.63,0,
schonleber,1,2,0.25,0,
hammond,4,3,1.09,0,
published,3,5,1.91,0,
situation,2,2,1.46,0,
seqrch,1,1,0.16,0,
koyli,1,5,0.2,0,
strahl,1,1,1.11,0,
220359w,1,1,0.32,0,
s33sss,2,1,0.8,0,
wwwiihistory,1,1,0.51,0,
ync,1,1,1.37,0,
nairobi,1,1,0.05,0,
lovetle,2,3,1.29,0,
rbert,1,1,0.76,0,
bostwick,2,2,1.33,0,
internachal,1,3,0.52,0,
irvington,1,1,0.18,0,
smallman,1,1,0.7,0,
veteransi,1,1,0.52,0,
reenacting,1,2,0.32,0,
poplave,1,1,0.84,0,
memmorial,1,2,0.73,0,
neely,1,1,0.35,0,
plane,35,125,24.39,0,
sadoski,1,1,0.61,0,
kprean,2,1,0.7,0,
archive,27,78,31.939999999999998,0,
1foot,1,1,0.37,0,
carpenter's,1,1,1.01,0,
couonty,1,1,0.3,0,
jean,8,15,4.15,0,
mccabe,3,2,1.77,0,
38383369,1,1,0.91,0,
pb4y,1,1,0.77,0,
auburn,2,6,0.97,0,
durkee,1,2,0.58,0,
recognition,7,14,5.35,0,
arellano,2,2,0.89,0,
priovolos,1,1,0.13,0,
gagnon,1,1,0.39,0,
thehopechestil,1,1,0.88,0,
cooked,1,26,0.98,0,
tours,1,3,0.87,0,
chinese,20,132,10.919999999999998,1,
willhite,1,1,0.54,0,
trivelli,1,1,0.76,0,
sasser,1,1,0.81,0,
kmetz,1,1,0.51,0,
oshweken,1,1,0.15,0,
trail,5,14,2.34,0,
dunnigan,1,1,0.8,0,
28mm,1,207,0.56,0,
train,7,11,3.96,1,
noble,7,10,2.98,0,
straka,3,2,2.12,0,
nov1944,1,2,0.83,0,
hommel,1,1,0.5,0,
challenges,2,4,0.9,0,
goodridge,1,1,0.98,0,
angelos,1,1,0.24,0,
undefeated,1,1,0.98,0,
adelaide,1,1,0.09,0,
coler,2,4,1.15,0,
mcconnell,4,4,2.32,1,
gallardo,4,3,3.42,0,
snelling,4,9,1.71,0,
coley,2,4,2.21,0,
stoughton,1,5,0.01,0,
settled,1,1,0.59,0,
532nd,1,1,0.36,0,
copeland,1,2,0.63,0,
leazer,1,1,0.8,0,
reunions,3,4,2.62,0,
parents,8,8,5.819999999999999,0,
commands,1,2,0.57,0,
outfit,5,5,3.0100000000000002,0,
seprino,1,2,0.87,0,
commando,3,4,2.0300000000000002,0,
nobis,1,2,0.57,0,
paperback,2,3,1.26,0,
2orld,1,1,0.87,0,
resolved,1,1,0.47,0,
rubble,1,1,0.32,0,
diamond,3,12,1.29,0,
mello,1,1,0.79,0,
ludwig,2,2,1.1,0,
bauman,1,1,1.03,0,
strawser,1,2,0.71,0,
34392497,1,1,0.8,0,
afternoon,2,1,1.82,0,
agency,5,14,3.35,0,
herberts,1,1,0.4,0,
apparel,3,8,2.7299999999999995,0,
edgewood,2,3,1.74,0,
quotes,3,6,1.5699999999999998,0,
bynumn,1,1,0.73,0,
rohde,1,1,0.9,0,
hebrides,1,6,0.66,0,
cristian,1,1,0.23,0,
greater,2,4,0.8799999999999999,0,
blackshere,1,1,0.97,0,
statues,1,1,0.48,0,
binghamton,1,2,0.45,0,
clarion,1,1,0.24,0,
mangham,2,3,0.66,0,
ewing,1,1,0.55,0,
norton,6,10,3.63,0,
vieregge,1,1,0.6,0,
spot,1,2,0.3,0,
20economy,1,1,0.47,0,
buffington,1,1,0.2,0,
canjar,1,1,0.79,0,
doodle,1,2,0.4,0,
touchy,1,1,0.25,0,
12th,24,44,10.9,0,
kornrumpf,1,1,0.76,1,
place,31,55,14.85,0,
suicide,4,4,3.54,0,
rubber,4,23,1.98,0,
papa,2,3,2.5300000000000002,0,
builders,1,6,0.44,0,
deaton,1,1,0.34,0,
wagner's,1,1,0.72,0,
sayles,1,1,0.08,0,
z54,1,1,0.77,0,
embrey,3,4,2.42,0,
mobbs,1,2,0.44,0,
devo,1,1,0.71,0,
philpot,1,1,0.85,0,
summers,9,30,7.17,0,
men's,3,10,1.79,0,
sophia,1,1,0.9,0,
litton,3,4,2.8899999999999997,0,
reboboth,1,1,0.77,0,
meacham,2,5,0.8899999999999999,0,
1492,1,19,0.28,0,
desd,1,1,0.67,0,
koreanconflict,2,2,1.2,0,
paperscopies,1,1,1.0,0,
theaters,1,1,0.69,0,
mobat,1,1,0.66,0,
edmonds,1,1,0.36,0,
melin,1,1,0.18,0,
desk,2,3,0.96,0,
sergeat,1,1,1.15,0,
cutchen,1,1,0.81,0,
villiers,2,3,0.18,0,
executed,7,26,3.8800000000000003,0,
stokesbury,1,1,1.02,0,
centipede,1,1,0.98,0,
chestnut,2,4,1.25,0,
45th,37,65,23.779999999999998,0,
derr,2,3,1.64,0,
easy,8,14,5.140000000000001,0,
byington,2,6,1.64,0,
beavers,3,4,1.8599999999999999,0,
farragut,5,15,2.83,0,
americanrevolution,1,1,0.3,0,
1253nd,1,1,0.29,0,
ghettos,1,1,0.45,0,
situla,1,1,0.41,0,
rogge,2,2,1.81,0,
outward,1,1,0.31,0,
park,14,52,5.77,2,
tharpe,1,1,0.49,0,
cyprian,1,1,0.29,0,
sinoc,1,1,0.48,0,
happend,3,4,1.43,0,
para,1,1,1.32,0,
kunkel,1,2,0.89,0,
ellerbrook,1,3,0.35,0,
abston,1,2,1.12,0,
norwegian,3,4,1.93,0,
attala,1,1,0.14,0,
worldwar,27,65,19.5,1,
wittenberg,1,2,0.3,0,
rourke,2,3,1.04,0,
chirstopher,1,1,1.1,0,
carlin,1,1,0.74,0,
weapon,7,16,2.74,0,
1473,1,1,0.96,0,
ritzman,1,2,0.38,0,
weipert,1,1,1.06,0,
part,13,18,5.22,1,
squirrel,2,3,1.0,0,
waldrop,1,2,0.25,0,
heidlebjames,1,1,0.09,0,
qgpekhsoiebcpa,1,1,0.46,0,
soyring,1,1,0.95,0,
allengence,1,1,0.59,0,
filppi,1,1,1.0,0,
alcarionworld,1,1,0.7,0,
galante,1,1,1.21,0,
irving,11,12,10.0,0,
irvine,1,3,0.77,0,
eligible,1,1,0.62,0,
bialik,1,1,0.28,0,
pennsville,1,2,0.78,0,
tunstall,2,1,0.5,0,
varhroom,1,1,0.23,0,
wwiiarmyclothing,1,1,1.19,0,
philippi,1,2,0.16,0,
dept,16,21,12.770000000000001,0,
gierut,1,1,1.33,0,
welcome,3,2,1.1400000000000001,0,
revolousionary,1,1,1.0,0,
33555892,1,1,0.7,0,
signify,1,1,0.2,0,
peleliu,6,17,5.01,1,
grenadier,3,6,2.7800000000000002,0,
jarmans,1,1,1.15,0,
gibbsion,1,1,0.37,0,
effort,2,5,0.9199999999999999,0,
kronlein,1,1,0.75,0,
burying,2,4,1.09,0,
derg,1,1,0.22,0,
palm,4,12,2.92,0,
carlon,1,2,0.44,0,
mcdaneil,1,1,0.99,0,
29s,2,3,1.1,0,
wolcott,2,2,1.15,0,
character's,1,4,0.57,0,
palu,1,2,0.43,0,
hautman,1,1,1.15,0,
1338th,1,1,0.52,0,
2e2e2,1,1,0.26,0,
carlos,7,7,6.16,0,
klinsmann,1,1,0.83,0,
gliders,5,37,3.69,0,
cintron,1,1,0.5,0,
darryl,1,2,0.35,0,
fucked,2,4,1.3,0,
trade,2,4,0.8,0,
mahany,1,2,0.17,0,
lawton,6,6,2.53,0,
tracing,6,55,4.97,0,
horgan,1,1,1.04,0,
schumacher,1,1,1.0,0,
jackets,2,75,2.21,0,
plais,1,1,0.96,0,
scipio,2,1,1.64,0,
gassed,4,3,2.96,0,
lattanzi,1,1,0.91,0,
mcneese,1,1,0.38,0,
gardner,11,18,7.75,1,
etcher,1,1,0.18,0,
trace,11,12,5.110000000000001,0,
tompkins,1,1,0.14,0,
track,10,22,4.73,0,
unteroffizier,1,1,0.77,0,
mackay,3,4,1.7000000000000002,0,
unitedstatesarmyrecords,1,4,1.03,0,
avoided,2,2,1.81,0,
earren,1,1,0.5,0,
mechenic,1,1,0.96,0,
beachler,1,1,0.8,0,
school,21,30,13.000000000000002,0,
richardo,1,1,0.76,0,
tracy,1,1,0.38,0,
richards,7,9,4.09,0,
rifles,24,132,18.699999999999996,1,
arhur,1,1,0.98,0,
illiams,1,1,0.68,0,
schoop,1,1,0.61,0,
naples,4,4,3.0999999999999996,1,
test,5,9,2.12,0,
vietnamese,4,4,2.35,0,
280,1,5,0.82,0,
0tm,1,1,0.4,0,
shrank,1,1,0.7,0,
nappi,1,1,0.51,0,
spotter,2,4,1.85,0,
barlow,2,2,1.8199999999999998,0,
himelright,2,1,2.32,0,
283,1,1,0.53,0,
282,1,1,0.34,0,
tesh,1,6,0.93,0,
airport,9,11,4.91,0,
munich,4,6,2.3,0,
286,1,2,1.18,0,
nettie,1,1,0.71,0,
midnight,1,1,0.77,0,
refuses,2,20,0.43,0,
page,23,44,13.929999999999998,0,
faircloth,3,4,0.6699999999999999,0,
deaths,245,1300,130.39000000000004,0,
rt2748,1,2,0.81,0,
1980's,2,3,2.31,0,
essay,5,4,3.75,0,
dallman,1,1,1.19,0,
refused,7,277,1.8199999999999998,0,
lundquist,1,2,0.57,0,
hayden,1,1,0.72,0,
gymnistorka,1,1,0.73,0,
etienne,1,1,1.0,0,
ferguson,16,25,12.580000000000002,0,
19139508,1,4,0.49,0,
singleton,6,9,3.3600000000000003,0,
apto,1,1,0.84,0,
spears,1,1,0.61,0,
marietta,2,6,1.19,0,
prepare,1,1,0.64,0,
principe,1,1,0.15,0,
pahl,1,2,0.6,0,
carattini,2,2,0.77,0,
flathead,1,1,2.42,0,
strategic,2,2,1.02,0,
schiefer,1,1,0.24,0,
274,1,1,0.22,0,
273,3,2,1.86,0,
mary's,1,1,0.55,0,
275,1,1,1.92,0,
reconrds,1,1,1.69,0,
bingel,1,1,0.23,0,
dechiaro,1,1,0.76,0,
teti,1,1,1.17,0,
mcroberts,1,1,0.87,0,
278,1,2,0.98,0,
sellars,2,3,1.42,0,
strawn,1,1,1.0,0,
aquarium,1,2,0.37,1,
turpin,1,1,0.64,0,
algeria,1,4,0.71,0,
felicutas,1,1,0.37,0,
addresses,1,1,1.05,0,
lenox,1,2,0.7,0,
confederate,907,9908,477.41999999999996,12,
cologne,1,2,0.48,0,
riegel,1,2,0.27,0,
pais,1,1,1.16,0,
pair,1,2,0.12,0,
bijiang,1,1,0.47,0,
pain,1,2,0.23,0,
finally,1,1,1.1,0,
fluvanna,1,1,0.38,0,
clark's,1,1,0.47,0,
1573319,2,1,1.44,0,
mcmahon,3,3,2.79,0,
halbohm,2,1,0.5,0,
paid,2,2,0.6699999999999999,0,
339th,3,6,1.26,0,
commissioning,1,1,0.77,0,
litter,1,1,1.15,0,
petsonilve,1,1,0.67,0,
foresters,1,3,0.25,0,
blackwell,2,2,1.47,0,
etherton,1,1,0.73,0,
formosa,1,2,0.74,0,
pryce,1,1,1.92,0,
scarbtough,1,1,0.5,0,
294,2,7,1.92,1,
296,1,1,0.14,0,
27s,1,2,0.3,0,
montclair,1,1,0.44,0,
momsson,1,1,1.0,0,
rowlen,1,2,0.97,0,
2model,1,1,0.75,0,
attack,5,6,2.11,0,
paiz,1,1,1.2,0,
stipulations,1,1,0.51,0,
pace,2,2,0.67,0,
essen,1,1,0.33,0,
240,1,1,0.7,0,
uzarski,1,2,0.83,0,
241,1,1,0.46,0,
armord,1,2,0.29,0,
vauda,1,2,0.63,0,
little,16,26,11.71,0,
natalie,2,2,1.39,0,
pack,5,11,3.1300000000000003,0,
weidmann,1,1,0.47,0,
alive,157,791,119.33,3,
22d,2,2,1.16,0,
scopes,1,1,1.0,0,
essex,6,7,3.2800000000000002,0,
labuda,1,1,0.17,0,
245,1,2,0.52,0,
pensions,16,42,9.44,0,
andromeda,1,1,0.35,0,
armory,2,2,1.5,0,
maryland,58,99,26.69,1,
lanners,1,3,0.01,0,
242,1,3,0.24,0,
musgrave,1,1,0.4,0,
rittenhouse,1,1,0.28,0,
schmidt,6,8,2.17,0,
maoist,1,2,0.31,0,
romine,1,1,0.89,0,
230,1,2,0.28,0,
binoculars,5,383,3.8800000000000003,0,
vanderlin,1,3,0.33,0,
terrance,1,2,0.5,0,
56th,6,9,1.8000000000000003,0,
32606602,1,1,1.22,0,
hydrographic,2,2,2.08,0,
derrington,2,7,0.5700000000000001,0,
juhnke,2,3,1.35,0,
zucchelli,1,1,0.69,0,
234,1,1,0.69,0,
kimball,2,2,1.57,0,
scallan,1,1,0.9,0,
turpen,2,2,2.4,0,
blitzkrieg,1,3,0.76,0,
lefebvre,1,2,0.23,0,
262,1,1,0.27,0,
263,1,1,0.71,0,
vermilya,1,1,0.4,0,
261,1,2,0.62,0,
dummies,1,1,0.71,0,
24j,1,2,0.67,0,
grammatico,1,1,0.27,0,
agents,2,3,0.49,0,
bismagien,1,1,0.49,0,
hollifield's,1,1,0.27,0,
gunderson,2,12,2.08,0,
graders,3,7,1.67,0,
gandy,1,1,0.74,0,
serviceem,1,1,0.44,0,
0rg,1,1,0.08,0,
spivey,1,1,0.87,0,
argenio,1,1,0.54,0,
norwegians,2,3,1.19,0,
kwajean,1,2,0.76,0,
vintag,1,1,0.96,0,
haden,1,1,0.58,0,
xxx,3,9,1.62,0,
platinos,1,3,0.52,0,
accidents,2,2,0.98,0,
alleman,1,1,0.45,0,
uw2uyyydywq,1,1,0.43,0,
denard,1,1,0.63,0,
copley,2,2,2.33,0,
ebay,6,9,4.05,0,
monument,21,154,10.26,0,
hocking,3,3,2.0,0,
devaun,1,1,0.93,0,
gauthier,1,2,0.8,0,
mgbn,1,1,0.94,0,
tritz,1,1,0.72,0,
cuyler,2,2,0.24000000000000002,0,
251,2,3,0.94,0,
252,1,1,1.16,0,
17002,1,1,1.0,0,
etten,1,1,0.46,0,
schmide,1,1,0.32,0,
farrar,1,1,0.29,0,
nacogdoches,1,1,1.42,0,
paez,1,1,0.41,0,
xww,1,1,0.3,0,
armour,6,22,4.09,0,
term,1,2,0.65,0,
258,1,5,0.96,0,
mercer,4,27,2.1,0,
wqqw1,1,1,0.55,0,
secret,12,42,8.030000000000001,0,
257,1,1,0.56,0,
disappear,1,39,0.29,0,
254,1,1,0.86,0,
vecchitto,1,1,1.84,0,
253,1,1,1.0,0,
udorn,2,10,0.79,0,
256,2,2,0.79,1,
saylor,4,3,2.84,1,
255,3,2,2.19,0,
275th,2,3,1.46,0,
developed,1,1,0.45,0,
lorne,2,2,1.56,0,
940,1,1,0.89,0,
eurrope,1,2,0.31,0,
everette,4,5,3.66,0,
goetcheus,1,3,1.28,0,
andrews,10,19,5.86,0,
pisano,2,4,1.94,0,
durviving,1,1,0.85,0,
ardenalles,1,1,0.23,0,
warbor,1,1,0.38,0,
dogtags,2,2,0.79,0,
mangum,1,1,0.93,0,
habacon,1,1,0.17,0,
bombings,1,1,1.12,0,
bartishofski,1,4,0.95,0,
maet,1,3,0.39,0,
ingvar,1,1,0.66,0,
comin,1,1,0.88,0,
60101,1,1,0.43,0,
reghist,4,7,2.52,0,
europian,1,1,0.16,0,
nielsen,2,1,0.5,0,
screaming,11,35,6.529999999999999,0,
renollet,1,1,0.86,0,
pallu,1,1,0.64,0,
reavalutionary,1,2,0.73,0,
932,3,3,0.85,0,
collectorsofworldwaronebayonets,1,1,0.9,0,
aanonsen,1,1,0.84,0,
evans,25,47,16.44,1,
sumbalizing,1,1,0.64,0,
infatary,1,1,0.68,0,
pfeiffer,2,3,1.12,0,
laban,1,1,0.61,0,
937,1,1,0.44,0,
gassolen,1,1,0.53,0,
purchased,2,2,1.03,0,
biological,3,4,1.58,0,
oriskany,7,9,1.81,0,
imlay,1,3,1.04,0,
tonkawa,2,1,1.46,0,
lees,1,1,0.37,0,
zecca,1,1,1.66,0,
lilley,2,7,2.3,0,
valenta,1,1,0.77,0,
schreckenbach,1,1,0.41,0,
washam,1,1,1.61,0,
made,20,63,10.270000000000003,1,
realdine,1,1,0.55,0,
90s,1,2,0.63,0,
valente,1,1,0.7,0,
923,1,1,0.08,0,
xavier,3,4,3.31,0,
924,1,2,0.56,0,
delbert,11,18,6.92,0,
allcomcu,2,1,1.46,0,
caserine,1,1,0.43,0,
turncoats,1,7,0.83,0,
beals,1,1,0.61,0,
bitche,1,1,0.09,0,
usually,1,1,0.51,0,
gaasbeck,2,1,1.82,0,
foundation,1,1,0.49,0,
displaced,1,1,0.63,0,
macv,1,1,0.47,0,
trial,3,5,2.55,0,
macr,2,3,1.38,0,
purple,765,9480,463.4299999999997,10,
tribe,2,3,2.14,0,
beane,1,1,0.9,0,
jazz,1,2,0.27,0,
farah,1,2,0.5,0,
bridgeport,1,2,0.86,0,
including,1,1,0.14,0,
florence,8,10,5.52,0,
combattant,1,2,1.03,0,
doherty,3,5,1.9200000000000002,0,
15100037,1,1,0.59,0,
silas,6,9,4.68,0,
rittgers,1,1,0.42,0,
987,1,1,0.27,0,
williamawoodcivilwarveteranbowdoinhamme,1,1,0.83,0,
skow,1,1,1.23,0,
